"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES"
"SPE00156513","SANT PAU DE SEGURIES, SP","42.2581","2.3642","852.0","2012","        78","E","        51","E","         8","E",,,,,"         0","E","       133","E","         2","E","       112","E","         5","E","-12.5","E,0212, ",,,,,"83.1"," ,E,0929, ","33.4","E,0822,+","-0.3","E,1027","-3.9","E,1028","-7.1","E,1029","-7.1","E,1029","-9.0","E,1201","-1.2","E,0420","-5.1","E,0417","-5.1","E,0417","-7.1","E,0310","-9.8","E,0221","721.4"," ,E",,,"10.2","E","17.1","E","3.3","E",,
"SPE00156513","SANT PAU DE SEGURIES, SP","42.2581","2.3642","852.0","2013","       112","E","        70","E","         9","E",,,,,"         0","E","       126","E","         0","E","        91","E","         0","E","-10.1","E,0226, ",,,,,"121.6"," ,E,0305, ","30.3","E,0812, ","-0.8","E,1101","-2.9","E,1115","-6.1","E,1126","-8.3","E,1127","-9.2","E,1129","-2.3","E,0526","-2.3","E,0526","-4.9","E,0316","-6.8","E,0227","-10.1","E,0226","1111.5"," ,E",,,"9.5","E","15.9","E","3.1","E",,
"SPE00156513","SANT PAU DE SEGURIES, SP","42.2581","2.3642","852.0","2014","       120","E","        81","E","        10","E",,,,,"         0","E","       101","E","         0","E","       108","E","         0","E","-6.9","E,0203, ",,,,,"125.7"," ,E,1129, ","30.5","E,0718,+","-1.8","E,1106","-2.4","E,1107","-5.1","E,1210",,,,,"-0.1","E,0514","-2.4","E,0328","-4.6","E,0327","-6.9","E,0203",,,"1116.2"," ,E",,,"10.8","E","17.1","E","4.6","E",,
"SPE00156513","SANT PAU DE SEGURIES, SP","42.2581","2.3642","852.0","2015","        77","E","        57","E","        10","E",,,,,"         0","E","       103","E","         0","E","       126","E","         4","E","-10.3","E,0206, ",,,,,"130.0"," ,E,1102, ","36.5","E,0707, ","-0.4","E,1115","-5.4","E,1122","-5.4","E,1122","-7.6","E,1123","-9.7","E,1124","-1.1","E,0410","-3.7","E,0409","-6.9","E,0228","-6.9","E,0228","-10.3","E,0206","958.9"," ,E",,,"11.2","E","18.1","E","4.3","E",,
"SPE00156513","SANT PAU DE SEGURIES, SP","42.2581","2.3642","852.0","2016","       111","E","        73","E","         6","E",,,,,"         0","E","       107","E","         0","E","       115","E","         3","E","-7.5","E,0117, ",,,,,"46.5"," ,E,1205, ","33.8","E,0730, ","-1.0","E,1107","-2.2","E,1108","-5.7","E,1202",,,,,"-1.0","E,0503","-4.8","E,0313","-4.8","E,0313","-7.0","E,0204",,,"936.2"," ,E",,,"11.0","E","17.6","E","4.4","E",,
"SPE00156513","SANT PAU DE SEGURIES, SP","42.2581","2.3642","852.0","2017","        94","E","        58","E","        12","E",,,,,"         0","E","       121","E","         0","E","       124","E","         9","E","-10.9","E,0118, ",,,,,"45.4"," ,E,0213, ","34.9","E,0803, ","-2.8","E,1106","-2.8","E,1106","-5.0","E,1107","-6.9","E,1130",,,"-2.3","E,0429","-2.3","E,0429","-4.5","E,0209","-7.2","E,0119","-10.9","E,0118","852.0"," ,E",,,"11.1","E","18.1","E","4.1","E",,
"SPE00156513","SANT PAU DE SEGURIES, SP","42.2581","2.3642","852.0","2018","       130","E","        90","E","        21","E",,,,,"         0","E","       110","E","         1","E","       122","E","         0","E","-11.0","E,0227, ",,,,,"78.5"," ,E,1015, ","31.5","E,0804, ","-1.3","E,1030","-2.6","E,1128","-5.7","E,1230",,,,,"-0.6","E,0514","-5.0","E,0401","-5.0","E,0401","-11.0","E,0227","-11.0","E,0227","1589.2"," ,E",,,"10.9","E","17.1","E","4.8","E",,
"SPE00156513","SANT PAU DE SEGURIES, SP","42.2581","2.3642","852.0","2020","       121","E","        69","E","        14","E",,,,,"         0","E","        80","E","         0","E","       102","E","         1","E","-7.1","E,0112, ",,,,,"148.3"," ,E,0122, ","32.9","E,0731, ","-0.5","E,1015","-2.9","E,1120","-6.1","E,1121",,,,,"-1.2","E,0405","-3.2","E,0327","-4.8","E,0206","-7.1","E,0112",,,"1551.8"," ,E",,,"11.1","E","17.3","E","5.0","E",,
"SPE00156513","SANT PAU DE SEGURIES, SP","42.2581","2.3642","852.0","2021","       114","E","        66","E","        13","E",,,,,"         0","E","        98","E","         0","E","       112","E","         4","E","-11.0","E,0106, ",,,,,"67.2"," ,E,0726, ","33.6","E,0722, ","-0.3","E,1023","-3.1","E,1105","-5.2","E,1106",,,,,"-1.0","E,0424","-2.5","E,0418","-5.7","E,0119","-7.6","E,0114","-9.1","E,0108","1008.9"," ,E",,,"10.9","E","16.8","E","4.9","E",,
"SPE00156513","SANT PAU DE SEGURIES, SP","42.2581","2.3642","852.0","2022","       103","E","        63","E","         8","E",,,,,"         0","E","        90","E","         0","E","       144","E","        14","E","-8.5","E,0115, ",,,,,"50.6"," ,E,0817, ","35.6","E,0722, ","-0.7","E,1105","-3.3","E,1120","-4.7","E,1130",,,,,"-1.0","E,0406","-5.6","E,0405","-5.6","E,0405","-7.3","E,0403",,,"842.7"," ,E",,,"12.0","E","18.8","E","5.2","E",,
"SPE00156513","SANT PAU DE SEGURIES, SP","42.2581","2.3642","852.0","2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2008","        87","E","        46","E","         2","E",,,,,"         0","E","        26","E","         4","E","       168","E","        43","E","-4.6","E,0102, ",,,,,"31.1"," ,E,1022, ","37.3","E,0804, ","0.0","E,1114","-3.8","E,1126",,,,,,,"-1.7","E,0323","-3.1","E,0129","-4.6","E,0102",,,,,"438.4"," ,E",,,"14.3","E","19.9","E","8.8","E",,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2009","        67","E","        37","E","         3","E",,,,,,,,,,,,,,,,,,,,,"38.8"," ,E,0917, ",,,,,,,,,,,,,,,,,,,,,,,"390.3"," ,E",,,,,,,,,,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2010","        77","E","        36","E","         1","E",,,,,"         0","E","        49","E","         0","E","       160","E","        47","E","-6.8","E,1216, ",,,,,"25.7"," ,E,1009, ","38.6","E,0708, ","-0.5","E,1124","-2.7","E,1128","-4.5","E,1215","-6.8","E,1216",,,"-1.3","E,0315","-2.9","E,0313","-5.2","E,0311",,,,,"330.3"," ,E",,,"13.9","E","19.8","E","8.0","E",,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2011","        58","E","        25","E","         3","E",,,,,"         0","E","        27","E","         0","E","       190","E","        37","E","-6.6","E,0123,+",,,,,"29.6"," ,E,0312, ","38.0","E,0820, ","-2.7","E,1219","-2.7","E,1219",,,,,,,"-1.1","E,0303","-2.6","E,0301","-6.2","E,0125",,,,,"268.8"," ,E",,,"15.0","E","20.8","E","9.2","E",,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2012","        54","E","        34","E","         1","E",,,,,"         0","E","        57","E","         0","E","       166","E","        45","E","-9.6","E,0212, ",,,,,"37.8"," ,E,0929, ","39.0","E,0810, ","-0.3","E,1029","-2.6","E,1201",,,,,,,"-1.2","E,0417","-2.8","E,0223","-6.7","E,0213","-6.7","E,0213","-9.6","E,0212","367.6"," ,E",,,"14.4","E","20.5","E","8.4","E",,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2013","        73","E","        35","E","         1","E",,,,,"         0","E","        54","E","         1","E","       166","E","        31","E","-5.0","E,0226, ",,,,,"26.9"," ,E,0429, ","35.2","E,0725, ","-0.4","E,1123","-2.3","E,1125","-4.8","E,1127",,,,,"-0.4","E,0407","-3.3","E,0227","-5.0","E,0226",,,,,"373.1"," ,E",,,"13.6","E","19.4","E","7.9","E",,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2014","        80","E","        36","E","         5","E",,,,,"         0","E","        20","E","         0","E","       186","E","        19","E","-5.0","E,1230, ",,,,,"51.0"," ,E,0822, ","35.1","E,0718, ","-0.8","E,1207","-3.1","E,1229","-5.0","E,1230",,,,,"-0.6","E,0327","-2.4","E,0212",,,,,,,"521.7"," ,E",,,"14.9","E","20.4","E","9.4","E",,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2015","        58","E","        25","E","         2","E",,,,,"         0","E","        42","E","         0","E","       176","E","        45","E","-6.9","E,0206, ",,,,,"68.9"," ,E,1102, ","40.7","E,0707, ","-2.1","E,1123",,,,,,,,,"-1.0","E,0326","-2.2","E,0210","-4.5","E,0208","-6.9","E,0206",,,"308.1"," ,E",,,"14.6","E","20.4","E","8.8","E",,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2016","        74","E","        30","E","         3","E",,,,,"         0","E","        32","E","         2","E","       163","E","        50","E","-3.9","E,0117, ",,,,,"42.1"," ,E,0227, ","38.1","E,0710, ","-1.0","E,1108","-3.0","E,1219",,,,,,,"-0.8","E,0313","-3.4","E,0217",,,,,,,"354.8"," ,E",,,"14.3","E","20.1","E","8.5","E",,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2017","        64","E","        31","E","         3","E",,,,,"         0","E","        48","E","         0","E","       186","E","        58","E","-7.2","E,0118, ",,,,,"35.1"," ,E,0922, ","38.6","E,0622, ","-1.5","E,1107","-3.2","E,1130","-5.1","E,1203",,,,,"-0.1","E,0325","-3.6","E,0125","-5.9","E,0119","-7.2","E,0118",,,"358.4"," ,E",,,"14.8","E","21.1","E","8.4","E",,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2018","        89","E","        45","E","         5","E",,,,,"         0","E","        30","E","         0","E","       175","E","        52","E","-4.9","E,0223, ",,,,,"60.3"," ,E,1014, ","38.2","E,0802, ","0.0","E,1231",,,,,,,,,"-1.9","E,0323","-4.6","E,0227","-4.6","E,0227",,,,,"552.7"," ,E",,,"14.9","E","20.7","E","9.0","E",,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2020","        89","E","        39","E","         2","E",,,,,"         0","E","        16","E","         0","E","       164","E","        54","E","-3.0","E,0112, ",,,,,"27.8"," ,E,1107, ","39.8","E,0731, ","-0.6","E,1203","-2.6","E,1227",,,,,,,"0.0","E,0219","-2.6","E,0114",,,,,,,"462.7"," ,E",,,"15.1","E","20.9","E","9.4","E",,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2021","        64","E","        32","E","         1","E",,,,,"         0","E","        32","E","         2","E","       171","E","        37","E","-5.5","E,0112, ",,,,,"40.4"," ,E,1123, ","39.7","E,0814,+","-0.9","E,1106",,,,,,,,,"-1.6","E,0407","-3.7","E,0113","-5.5","E,0112",,,,,"326.3"," ,E",,,"14.6","E","20.5","E","8.6","E",,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2022","        60","E","        24","E","         0","E",,,,,"         0","E","        35","E","         0","E","       192","E","        78","E","-4.3","E,0116, ",,,,,"24.0"," ,E,0706, ","40.4","E,0615, ","-0.4","E,1202",,,,,,,,,"-1.1","E,0405","-3.8","E,0403",,,,,,,"250.2"," ,E",,,"16.3","E","22.3","E","10.2","E",,
"SPE00155955","ALGUAIRE, SP","41.7428","0.5356","370.0","2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2008","        73","E","        33","E","         1","E",,,,,,,,,,,,,,,,,,,,,"83.6"," ,E,0510, ",,,,,,,,,,,,,,,,,,,,,,,"482.2"," ,E",,,,,,,,,,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2009","        65","E","        37","E","         3","E",,,,,"         0","E","         5","E","         0","E","       185","E","        20","E","-2.9","E,0108, ",,,,,"66.5"," ,E,0407, ","35.9","E,0723, ","-1.2","E,1219","-2.2","E,1220",,,,,,,"-2.9","E,0108","-2.9","E,0108",,,,,,,"460.5"," ,E",,,"16.1","E","21.2","E","10.9","E",,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2010","        84","E","        47","E","         5","E",,,,,"         0","E","        22","E","         0","E","       162","E","         5","E","-3.4","E,1227, ",,,,,"110.3"," ,E,0917, ","35.7","E,0827, ","-0.3","E,1127","-2.5","E,1216",,,,,,,"-1.7","E,0312","-3.1","E,0310",,,,,,,"595.2"," ,E",,,"14.3","E","19.3","E","9.2","E",,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2011","        60","E","        32","E","         7","E",,,,,"         0","E","         8","E","         0","E","       170","E","         6","E","-4.2","E,0123, ",,,,,"76.4"," ,E,0312, ","33.4","E,0822, ",,,,,,,,,,,"-1.8","E,0208","-4.2","E,0123",,,,,,,"547.4"," ,E",,,"15.5","E","20.6","E","10.5","E",,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2012","        55","E","        28","E","         3","E",,,,,"         0","E","        17","E","         0","E","       169","E","        17","E","-4.5","E,0203, ",,,,,"57.4"," ,E,1021, ","34.4","E,0820, ",,,,,,,,,,,"-1.4","E,0215","-4.2","E,0213","-4.5","E,0203",,,,,"389.5"," ,E",,,"15.1","E","20.5","E","9.8","E",,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2013","        70","E","        33","E","        13","E",,,,,"         0","E","         8","E","         0","E","       175","E","         1","E","-2.1","E,0226, ",,,,,"61.6"," ,E,1116, ","33.3","E,0728, ","-0.2","E,1126",,,,,,,,,"-1.5","E,0227",,,,,,,,,"640.9"," ,E",,,"14.9","E","20.2","E","9.6","E",,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2014","        69","E","        43","E","         5","E",,,,,"         0","E","         1","E","         0","E","       185","E","         5","E","-0.5","E,0203, ",,,,,"70.0"," ,E,0822, ","33.9","E,0826, ",,,,,,,,,,,"-0.5","E,0203",,,,,,,,,"585.9"," ,E",,,"15.7","E","20.9","E","10.4","E",,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2015","        53","E","        27","E","         4","E",,,,,"         0","E","         7","E","         0","E","       194","E","        19","E","-2.9","E,0206, ",,,,,"89.5"," ,E,1102, ","36.0","E,0722, ",,,,,,,,,,,"0.0","E,0220","-2.9","E,0206",,,,,,,"398.6"," ,E",,,"15.8","E","21.5","E","10.1","E",,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2016","        69","E","        30","E","         6","E",,,,,"         0","E","         2","E","         0","E","       179","E","        23","E","-0.4","E,0217, ",,,,,"44.1"," ,E,1013, ","36.8","E,0905, ",,,,,,,,,,,"-0.4","E,0217",,,,,,,,,"467.1"," ,E",,,"15.9","E","21.6","E","10.3","E",,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2017","        55","E","        26","E","         2","E",,,,,"         0","E","         3","E","         0","E","       205","E","        32","E","-3.6","E,0118, ",,,,,"39.3"," ,E,0324, ","38.5","E,0803, ",,,,,,,,,,,"-3.6","E,0118","-3.6","E,0118",,,,,,,"319.1"," ,E",,,"16.3","E","22.2","E","10.4","E",,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2018","        91","E","        55","E","         5","E",,,,,"         0","E","         5","E","         0","E","       184","E","        18","E","-1.5","E,0209, ",,,,,"54.1"," ,E,1014, ","38.5","E,0804, ",,,,,,,,,,,"-0.8","E,0224",,,,,,,,,"693.8"," ,E",,,"16.1","E","21.3","E","11.0","E",,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2020","        71","E","        40","E","         7","E",,,,,"         0","E","         0","E","         0","E","       169","E","        21","E","0.1","E,0112, ",,,,,"77.2"," ,E,0121, ","36.3","E,0730, ",,,,,,,,,,,,,,,,,,,,,"701.9"," ,E",,,"16.2","E","21.6","E","10.9","E",,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2021","        67","E","        32","E","         2","E",,,,,"         0","E","         4","E","         0","E","       179","E","        20","E","-1.2","E,0105, ",,,,,"53.8"," ,E,1123, ","37.9","E,0812, ",,,,,,,,,,,"-0.1","E,0108",,,,,,,,,"370.8"," ,E",,,"16.0","E","21.3","E","10.8","E",,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2022","        58","E","        28","E","         3","E",,,,,"         0","E","         5","E","         0","E","       210","E","        55","E","-0.7","E,0123, ",,,,,"34.0"," ,E,0312, ","38.7","E,0813, ",,,,,,,,,,,"-0.7","E,0123",,,,,,,,,"338.2"," ,E",,,"17.4","E","23.0","E","11.8","E",,
"SPE00156648","VILA RODONA, SP","41.3069","1.3625","287.0","2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SPE00155315","LLEIDA ESCORXADOR, SP","41.6133","0.6181","162.0","1939","        61","E","        33","E","         3","E",,,,,,,,,,,,,,,,,,,,,"66.5"," ,E,0805, ",,,,,,,,,,,,,,,,,,,,,,,"481.3"," ,E",,,,,,,,,,
"SPE00155315","LLEIDA ESCORXADOR, SP","41.6133","0.6181","162.0","1940","        54","E","        27","E","         2","E",,,,,"         0","E","        54","E","         0","E","       177","E","        16","E","-10.6","E,0123, ",,,,,"42.8"," ,E,0706, ","36.0","E,0726, ","-1.4","E,1029","-2.4","E,1125","-4.6","E,1130","-7.4","E,1202","-9.8","E,1225","-2.8","E,0307","-2.8","E,0307","-4.6","E,0126","-10.6","E,0123","-10.6","E,0123","285.6"," ,E",,,"14.3","E","20.5","E","8.1","E",,
"SPE00155315","LLEIDA ESCORXADOR, SP","41.6133","0.6181","162.0","1941","        79","E","        45","E","         5","E",,,,,"         0","E","        59","E","        15","E","       164","E","        26","E","-7.2","E,0113, ",,,,,"42.2"," ,E,0907, ","39.0","E,0724, ","-0.4","E,1026","-2.2","E,1103","-5.0","E,1215",,,,,"0.0","E,0309","-2.6","E,0206","-7.2","E,0113","-7.2","E,0113",,,"473.9"," ,E",,,"13.4","E","19.0","E","7.9","E",,
"SPE00155315","LLEIDA ESCORXADOR, SP","41.6133","0.6181","162.0","1942","        66","E","        32","E","         7","E",,,,,"         0","E","        67","E","         5","E","       179","E","        29","E","-8.0","E,0112, ",,,,,"72.0"," ,E,0416, ","37.0","E,0730, ","-0.4","E,1119","-5.0","E,1126","-5.0","E,1126",,,,,"-3.0","E,0228","-3.0","E,0228","-6.4","E,0220","-7.2","E,0113",,,"602.6"," ,E",,,"14.5","E","20.4","E","8.6","E",,
"SPE00155315","LLEIDA ESCORXADOR, SP","41.6133","0.6181","162.0","1943","        69","E","        35","E","         6","E",,,,,"         0","E","        48","E","         4","E","       184","E","        45","E","-5.8","E,1227, ",,,,,"84.6"," ,E,0423, ","36.8","E,0818, ","-0.6","E,1109","-4.0","E,1119","-5.8","E,1227",,,,,"-0.6","E,0302","-3.0","E,0223","-5.0","E,0218",,,,,"595.6"," ,E",,,"15.1","E","21.1","E","9.0","E",,
"SPE00155315","LLEIDA ESCORXADOR, SP","41.6133","0.6181","162.0","1944","        49","E","        23","E","         5","E",,,,,"         0","E","        80","E","        12","E","       179","E","        28","E","-9.0","E,0223, ",,,,,"72.0"," ,E,0224, ","36.4","E,0801, ","-0.2","E,1105","-2.2","E,1111","-4.4","E,1214",,,,,"-1.6","E,0311","-3.6","E,0309","-4.6","E,0302","-9.0","E,0223","-9.0","E,0223","376.7"," ,E",,,"13.8","E","19.9","E","7.7","E",,
"SPE00155315","LLEIDA ESCORXADOR, SP","41.6133","0.6181","162.0","1945","        46","E","        30","E","         1","E",,,,,"         0","E","        59","E","         0","E","       203","E","        47","E","-9.2","E,0104, ",,,,,"29.8"," ,E,0813, ","38.5","E,0623, ","-0.4","E,1111","-5.8","E,1210","-5.8","E,1210",,,,,"-1.6","E,0308","-2.4","E,0131","-9.2","E,0104","-9.2","E,0104","-9.2","E,0104","312.3"," ,E",,,"15.4","E","22.1","E","8.8","E",,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1954","        98","E","        58","E","         0","E",,,,,"         0","E","        55","E","         7","E","       127","E","        16","E","-11.0","E,0202,+",,,,,"25.0"," ,E,1213, ","38.6","E,0725, ","-1.0","E,1119","-4.2","E,1120","-4.8","E,1229",,,,,"0.0","E,0421","-6.0","E,0206","-6.0","E,0206","-8.0","E,0205","-9.8","E,0204","610.1"," ,E",,,"12.3","E","17.8","E","6.7","E",,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1955","       111","E","        60","E","         2","E",,,,,"         0","E","        48","E","         1","E","       165","E","        26","E","-4.8","E,1123, ",,,,,"43.6"," ,E,1031, ","37.0","E,0820, ","-1.0","E,1120","-4.7","E,1122","-4.7","E,1122",,,,,"-1.0","E,0418","-3.0","E,0319",,,,,,,"625.1"," ,E",,,"13.8","E","19.5","E","8.0","E",,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1956","       104","E","        59","E","         3","E",,,,,"         0","E","        66","E","         6","E","       127","E","        20","E","-15.2","E,0203, ",,,,,"46.0"," ,E,0626, ","37.4","E,0726, ","0.0","E,1101","-2.8","E,1118",,,,,,,"-0.5","E,0408","-2.5","E,0314","-5.0","E,0224","-8.6","E,0223","-10.0","E,0222","604.2"," ,E",,,"11.7","E","17.3","E","6.1","E",,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1957","        89","E","        55","E","         3","E",,,,,"         0","E","        45","E","         2","E","       141","E","        20","E","-12.2","E,0118, ",,,,,"46.1"," ,E,1110, ","40.3","E,0801, ","0.0","E,1125","-3.6","E,1205","-4.5","E,1206",,,,,"-1.0","E,0222","-2.8","E,0131","-4.8","E,0125","-7.4","E,0124","-10.8","E,0122","555.7"," ,E",,,"12.7","E","18.4","E","7.0","E",,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1958","       117","E","        74","E","         6","E",,,,,"         0","E","        43","E","         0","E","       145","E","        30","E","-4.2","E,0227, ",,,,,"85.2"," ,E,1223, ","38.8","E,0908, ","0.0","E,1102",,,,,,,,,"-2.2","E,0413","-2.2","E,0413",,,,,,,"847.5"," ,E",,,"13.2","E","18.7","E","7.7","E",,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1959","       123","E","        74","E","        10","E",,,,,"         0","E","        28","E","         0","E","       149","E","        17","E","-5.8","E,0111, ",,,,,"64.0"," ,E,1028, ","38.0","E,0705, ","-0.5","E,1110",,,,,,,,,"0.0","E,0315","-3.0","E,0204","-5.1","E,0112",,,,,"1009.4"," ,E",,,"13.4","E","18.8","E","7.9","E",,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1960","       123","E","        90","E","         5","E",,,,,"         0","E","        42","E","         3","E","       140","E","        17","E","-8.0","E,0111, ",,,,,"91.2"," ,E,1229, ","36.5","E,0823, ","0.0","E,1108",,,,,,,,,"-1.5","E,0221","-2.5","E,0216","-6.8","E,0210","-6.8","E,0210",,,"949.6"," ,E",,,"12.6","E","18.1","E","7.2","E",,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1961","        98","E","        66","E","         8","E",,,,,,,,,,,,,,,,,,,,,"115.5"," ,E,0724, ",,,,,,,,,,,,,,,,,,,,,,,"1038.3"," ,E",,,,,,,,,,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1962","       103","E","        70","E","         7","E",,,,,"         0","E","        58","E","         3","E","       141","E","        33","E","-14.2","E,1225, ",,,,,"50.4"," ,E,0925, ","37.4","E,0819, ","0.0","E,1114","-2.6","E,1121","-5.0","E,1204","-8.0","E,1224","-14.2","E,1225","0.0","E,0418","-4.0","E,0318",,,,,,,"802.7"," ,E",,,"12.7","E","18.4","E","7.0","E",,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1963","       114","E","        75","E","        10","E",,,,,,,,,,,,,,,,,,,,,"40.4"," ,E,1202, ",,,,,,,,,,,,,,,,,,,,,,,"970.5"," ,E",,,,,,,,,,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1964",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1965","       125","E","        88","E","         5","E",,,,,,,,,,,,,,,,,,,,,"53.7"," ,E,1005, ",,,,,,,,,,,,,,,,,,,,,,,"884.3"," ,E",,,,,,,,,,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1967","       113","E","        71","E","         8","E",,,,,,,,,,,,,,,,,,,,,"72.0"," ,E,1013, ",,,,,,,,,,,,,,,,,,,,,,,"914.3"," ,E",,,,,,,,,,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1969","       139","E","        78","E","         5","E",,,,,,,,,,,,,,,,,,,,,"88.8"," ,E,0901, ",,,,,,,,,,,,,,,,,,,,,,,"935.3"," ,E",,,,,,,,,,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1972","       147","E","        94","E","         7","E",,,,,"         0","E","        22","E","         0","E","        81","E","         1","E","-4.0","E,0124, ",,,,,"37.3"," ,E,0501, ","33.0","E,0810, ","-2.3","E,1127","-2.3","E,1127",,,,,,,"-0.4","E,0228","-4.0","E,0124",,,,,,,"1080.7"," ,E",,,"11.4","E","15.7","E","7.1","E",,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1973","       110","E","        70","E","         5","E",,,,,"         0","E","        49","E","         0","E","       110","E","        19","E","-6.2","E,1203, ",,,,,"39.8"," ,E,0824, ","36.8","E,0810, ","0.0","E,1109","-5.0","E,1202","-5.0","E,1202",,,,,"0.0","E,0425","-3.0","E,0311",,,,,,,"724.7"," ,E",,,"12.2","E","16.8","E","7.6","E",,
"SPE00120350","PAMPLONA OBSERVATORIO, SP","42.8175","-1.6364","442.0","1974","       136","E","        74","E","         7","E",,,,,"         0","E","        17","E","         0","E","        94","E","        12","E","-3.8","E,0305,+",,,,,"67.3"," ,E,0730, ","37.2","E,0816, ","0.0","E,1204",,,,,,,,,"-0.6","E,0308","-2.4","E,0307",,,,,,,"903.8"," ,E",,,"12.0","E","16.4","E","7.6","E",,
