"STATION","DATE","PRCP","TAVG"
"SPE00120503","2016","21.65","65.9"
"SPE00120503","2017","14.48","66.6"
"SPE00120503","2018","26.36","64.0"
"SPE00120503","2019","13.06","65.0"
"SPE00120503","2020","14.61","66.5"
"SPE00120503","2021","14.45","67.0"
"SPE00120503","2022","16.37","68.3"
"SPE00120503","2023",,
"SPE00120629","1920","20.55","53.9"
"SPE00120629","1921","14.67",
"SPE00120629","1922","13.44",
"SPE00120629","1923","16.37","53.2"
"SPE00120629","1924","13.35","54.3"
"SPE00120629","1925","17.70","52.1"
"SPE00120629","1926","11.69","54.9"
"SPE00120629","1927","19.01","53.9"
"SPE00120629","1928","10.95","55.2"
"SPE00120629","1929","23.34","53.7"
"SPE00120629","1930","19.95","54.2"
"SPE00120629","1931","11.70",
"SPE00120629","1932","24.89","52.5"
"SPE00120629","1933","19.64","53.4"
"SPE00120629","1934","14.62","53.6"
"SPE00120629","1935","14.65","53.7"
"SPE00120629","1936","22.42","54.0"
"SPE00120629","1937",,
"SPE00120629","1938","12.81","53.3"
"SPE00120629","1939","19.60","52.8"
"SPE00120629","1940","15.38","53.7"
"SPE00120629","1941","19.87","52.5"
"SPE00120629","1942","16.46","53.8"
"SPE00120629","1943","14.54","55.0"
"SPE00120629","1944","18.00","53.1"
"SPE00120629","1945","14.48","55.5"
"SPE00120629","1946","21.54","52.4"
"SPE00120629","1947","20.25","55.0"
"SPE00120629","1948","10.73","54.7"
"SPE00120629","1949","16.45","54.9"
"SPE00120629","1950","15.11","55.3"
"SPE00120629","1951","19.08","53.5"
"SPE00120629","1952","15.76","54.6"
"SPE00120629","1953","12.08","53.7"
"SPE00120629","1954","18.17","52.6"
"SPE00120629","1955","19.79","55.1"
"SPE00120629","1956","19.78","51.5"
"SPE00120629","1957","17.37","53.3"
"SPE00120629","1958","18.39","54.8"
"SPE00120629","1959","26.79","54.5"
"SPE00120629","1960","16.90","54.2"
"SPE00120629","1961","16.57","55.8"
"SPE00120629","1962","18.94","54.3"
"SPE00120629","1963","15.25","53.0"
"SPE00120629","1964","13.96","54.7"
"SPE00120629","1965","15.41","53.9"
"SPE00120629","1966","17.06","54.6"
"SPE00120629","1967","14.16","54.4"
"SPE00120629","1968","16.65","54.8"
"SPE00120629","1969","23.25","52.5"
"SPE00120629","1970","12.84","53.6"
"SPE00120629","1971","24.52","52.3"
"SPE00120629","1972","20.15","52.2"
"SPE00120629","1973","16.15","53.2"
"SPE00120629","1974","18.46","53.0"
"SPE00120629","1975","20.32","52.9"
"SPE00120629","1976","16.13","53.4"
"SPE00120629","1977","20.42","53.6"
"SPE00120629","1978","15.71","53.7"
"SPE00120629","1979","25.95","54.3"
"SPE00120629","1980","14.31","53.3"
"SPE00120629","1981","10.98","55.0"
"SPE00120629","1982","16.36","54.8"
"SPE00120629","1983","8.88","55.4"
"SPE00120629","1984","15.32","53.0"
"SPE00120629","1985","11.26","54.9"
"SPE00120629","1986","20.26","54.3"
"SPE00120629","1987","17.06","55.3"
"SPE00120629","1988","19.78","54.6"
"SPE00120629","1989","19.93","56.1"
"SPE00120629","1990","16.63","55.8"
"SPE00120629","1991","19.45","54.0"
"SPE00120629","1992","12.57","54.2"
"SPE00120629","1993","13.43","53.6"
"SPE00120629","1994","11.52","56.3"
"SPE00120629","1995","13.42","56.3"
"SPE00120629","1996","17.77","54.8"
"SPE00120629","1997","17.72","56.8"
"SPE00120629","1998","10.69","55.7"
"SPE00120629","1999","16.78","55.2"
"SPE00120629","2000","14.48","56.1"
"SPE00120629","2001","6.75","56.3"
"SPE00120629","2002","18.62","56.5"
"SPE00120629","2003","19.12","57.2"
"SPE00120629","2004","16.82","55.5"
"SPE00120629","2005","14.45","55.4"
"SPE00120629","2006","19.09","57.4"
"SPE00120629","2007","16.72","55.1"
"SPE00120629","2008","21.65","55.5"
"SPE00120629","2009","10.87","57.1"
"SPE00120629","2010","16.03","54.8"
"SPE00120629","2011","14.63","57.2"
"SPE00120629","2012","14.13","56.3"
"SPE00120629","2013","19.34","54.8"
"SPE00120629","2014","14.16","56.9"
"SPE00120629","2015","13.32","56.6"
"SPE00120629","2016","16.27","55.9"
"SPE00120629","2017","9.36","56.5"
"SPE00120629","2018","24.64","55.4"
"SPE00120629","2019","13.58","56.2"
"SPE00120629","2020","19.95","56.6"
"SPE00120629","2021","21.55","55.5"
"SPE00120629","2022","11.44","58.2"
"SPE00120629","2023",,
"SPE00156252","2008","19.71","62.6"
"SPE00156252","2009","19.64","63.7"
"SPE00156252","2010","24.48","62.1"
"SPE00156252","2011","13.68","64.2"
"SPE00156252","2012","13.89","63.2"
"SPE00156252","2013","18.37","62.7"
"SPE00156252","2014","16.71","64.0"
"SPE00156252","2015","13.11","63.6"
"SPE00156252","2016","12.91","63.5"
"SPE00156252","2017","9.00","63.3"
"SPE00156252","2018","20.43","63.2"
"SPE00156252","2020","21.76","64.3"
"SPE00156252","2021","23.42","63.4"
"SPE00156252","2022","10.64","65.7"
"SPE00156252","2023",,
"SPE00156495","2008",,
"SPE00156495","2009",,"37.3"
"SPE00156495","2010","39.98","34.4"
"SPE00156495","2011","31.22","38.3"
"SPE00156495","2012","37.59","36.7"
"SPE00156495","2013","45.57","35.2"
"SPE00156495","2014","47.60","36.5"
"SPE00156495","2015","33.35","38.5"
"SPE00156495","2016","40.34","37.5"
"SPE00156495","2017","37.10","37.9"
"SPE00156495","2018","54.98","36.6"
"SPE00156495","2019","46.15","37.5"
"SPE00156495","2020","46.01","38.7"
"SPE00156495","2021","32.71","37.1"
"SPE00156495","2022","30.01","40.2"
"SPE00156495","2023",,
"SPE00156135","2008","25.22","48.1"
"SPE00156135","2009","24.61","49.0"
"SPE00156135","2010","25.90","46.0"
"SPE00156135","2011","17.44","49.4"
"SPE00156135","2012","17.98","48.4"
"SPE00156135","2013","24.18","47.1"
"SPE00156135","2014","28.81","48.6"
"SPE00156135","2015","23.66","49.2"
"SPE00156135","2016","21.79","48.6"
"SPE00156135","2017","19.84","49.3"
"SPE00156135","2018","34.24","49.2"
"SPE00156135","2020","28.62","50.2"
"SPE00156135","2021","19.71","49.3"
"SPE00156135","2022","20.72","51.5"
"SPE00156135","2023",,
"SPE00156531","2008","37.87","57.2"
"SPE00156531","2009","24.26","58.6"
"SPE00156531","2010","29.80","55.5"
"SPE00156531","2011","14.59","59.3"
"SPE00156531","2012","18.40","58.3"
"SPE00156531","2013","25.13","56.4"
"SPE00156531","2014","24.43","58.1"
"SPE00156531","2015","14.35","59.2"
"SPE00156531","2016","19.65","58.3"
"SPE00156531","2017","17.63","58.8"
"SPE00156531","2018","34.67","57.6"
"SPE00156531","2020","29.71","58.2"
"SPE00156531","2021","16.85","58.0"
"SPE00156531","2022","20.56","60.5"
"SPE00156531","2023",,
"SPE00156378","2008","31.31","54.8"
"SPE00156378","2009","22.51","56.2"
"SPE00156378","2010","29.39","53.5"
"SPE00156378","2011","29.51","56.3"
"SPE00156378","2012","17.62","55.7"
"SPE00156378","2013","23.87","54.3"
"SPE00156378","2014","30.98","55.6"
"SPE00156378","2015","18.27","56.7"
"SPE00156378","2016","25.02","56.0"
"SPE00156378","2017","21.69","56.5"
"SPE00156378","2018","42.43","55.5"
"SPE00156378","2020","29.01","56.7"
"SPE00156378","2021","15.25","56.2"
"SPE00156378","2022","14.07","59.1"
"SPE00156378","2023",,
"SP000003195","1920","17.72","57.5"
"SP000003195","1921",,"56.6"
"SP000003195","1922",,"56.0"
"SP000003195","1923",,"56.2"
"SP000003195","1924","15.46","56.8"
"SP000003195","1925","16.32","54.6"
"SP000003195","1926","15.77","57.4"
"SP000003195","1927","17.43","56.1"
"SP000003195","1928",,"56.3"
"SP000003195","1929","14.62","56.4"
"SP000003195","1930","18.15","56.4"
"SP000003195","1931","12.06","57.3"
"SP000003195","1932","15.09","56.0"
"SP000003195","1933","15.21","57.6"
"SP000003195","1934","12.96","57.0"
"SP000003195","1935","16.02","56.6"
"SP000003195","1936","23.69",
"SP000003195","1938",,"57.5"
"SP000003195","1940","20.15","56.3"
"SP000003195","1941","20.96","55.5"
"SP000003195","1942","21.26","56.7"
"SP000003195","1943","17.06","57.5"
"SP000003195","1944","15.54","55.9"
"SP000003195","1945","12.03","59.0"
"SP000003195","1946","12.61","56.1"
"SP000003195","1947","27.19","57.8"
"SP000003195","1948","13.69","58.4"
"SP000003195","1949","15.83","59.1"
"SP000003195","1950","11.61","58.1"
"SP000003195","1951","22.50","55.8"
"SP000003195","1952","15.01","56.8"
"SP000003195","1953","15.59","57.4"
"SP000003195","1954","9.72","56.7"
"SP000003195","1955","22.03","58.3"
"SP000003195","1956","18.96","54.8"
"SP000003195","1957","15.35","57.0"
"SP000003195","1958","18.33","57.7"
"SP000003195","1959","25.04","57.4"
"SP000003195","1960","23.24","57.1"
"SP000003195","1961","17.48","59.1"
"SP000003195","1962","20.21","57.7"
"SP000003195","1963","29.39","56.7"
"SP000003195","1964","14.02","58.5"
"SP000003195","1965","20.24","57.1"
"SP000003195","1966","20.85","57.5"
"SP000003195","1967","13.96","57.3"
"SP000003195","1968","15.09","57.9"
"SP000003195","1969","23.21","56.1"
"SP000003195","1970","12.03","57.7"
"SP000003195","1971","19.98","56.1"
"SP000003195","1972","29.08","55.8"
"SP000003195","1973","13.96","57.3"
"SP000003195","1974","11.82","56.9"
"SP000003195","1975","16.89","56.8"
"SP000003195","1976","23.98","57.0"
"SP000003195","1977","18.73","56.9"
"SP000003195","1978","21.63","57.6"
"SP000003195","1979","19.63","57.8"
"SP000003195","1980","14.47","57.5"
"SP000003195","1981","16.74","58.8"
"SP000003195","1982","14.56","58.5"
"SP000003195","1983","10.24","58.8"
"SP000003195","1984","19.46","56.5"
"SP000003195","1985","13.34","58.9"
"SP000003195","1986","15.26","58.0"
"SP000003195","1987","21.45","59.3"
"SP000003195","1988","16.30","58.5"
"SP000003195","1989","22.07","60.5"
"SP000003195","1990","11.98","59.7"
"SP000003195","1991","13.50","58.6"
"SP000003195","1992","13.78","58.6"
"SP000003195","1993","18.49","57.2"
"SP000003195","1994","11.54","59.8"
"SP000003195","1995","13.08","60.5"
"SP000003195","1996","20.23","58.5"
"SP000003195","1997","22.57","60.1"
"SP000003195","1998","15.54","59.2"
"SP000003195","1999","15.04","58.7"
"SP000003195","2000","19.27","59.0"
"SP000003195","2001","14.34","59.1"
"SP000003195","2002","19.76","59.3"
"SP000003195","2003","20.41","60.3"
"SP000003195","2004","19.09","59.1"
"SP000003195","2005","9.91","59.5"
"SP000003195","2006","19.72","60.5"
"SP000003195","2007","16.00","58.3"
"SP000003195","2008","18.24","58.7"
"SP000003195","2009","13.20","60.7"
"SP000003195","2010","21.94","58.5"
"SP000003195","2011","14.98","60.8"
"SP000003195","2012","13.06","59.9"
"SP000003195","2013","14.69","59.0"
"SP000003195","2014","16.43","60.9"
"SP000003195","2015","10.96","61.8"
"SP000003195","2016","19.13","60.8"
"SP000003195","2017","10.08","62.1"
"SP000003195","2018","23.20","59.9"
"SP000003195","2019","15.41","61.0"
"SP000003195","2020","18.68","60.8"
"SP000003195","2021","24.54","60.0"
"SP000003195","2022","17.69",
"SPE00156018","2008","48.76",
"SPE00156018","2009","44.39","36.6"
"SPE00156018","2010","45.33","33.8"
"SPE00156018","2011","36.76","37.4"
"SPE00156018","2012","38.96","36.0"
"SPE00156018","2013","48.73","34.6"
"SPE00156018","2014","51.97","35.5"
"SPE00156018","2015","38.35","37.4"
"SPE00156018","2016","47.15","36.4"
"SPE00156018","2017","36.45","37.3"
"SPE00156018","2018","69.19","35.4"
"SPE00156018","2021","37.60","36.0"
"SPE00156018","2022","31.63","39.1"
"SPE00156018","2023",,
"SPE00156414","2008","35.72","55.2"
"SPE00156414","2009","26.64","56.3"
"SPE00156414","2010","31.00","53.8"
"SPE00156414","2011","16.43","57.2"
"SPE00156414","2012","20.89","56.3"
"SPE00156414","2013","27.23","54.8"
"SPE00156414","2014","28.37","56.4"
"SPE00156414","2015","22.26","57.0"
"SPE00156414","2016","26.53","56.3"
"SPE00156414","2017","18.83","56.8"
"SPE00156414","2018","41.35","56.2"
"SPE00156414","2020","28.14","56.8"
"SPE00156414","2021","21.28","56.4"
"SPE00156414","2022","20.96","58.9"
"SPE00156414","2023",,
"SPE00155964","2008","18.07","62.7"
"SPE00155964","2009","12.62","63.3"
"SPE00155964","2010","22.07","61.3"
"SPE00155964","2011","17.95","63.0"
"SPE00155964","2012","17.31","62.1"
"SPE00155964","2013","19.62","61.7"
"SPE00155964","2014","17.11","62.9"
"SPE00155964","2015","17.52","62.4"
"SPE00155964","2016","14.82","62.2"
"SPE00155964","2017","8.73","62.3"
"SPE00155964","2018","22.22","62.8"
"SPE00155964","2020","26.70","63.3"
"SPE00155964","2021","23.94","62.6"
"SPE00155964","2022","13.78","64.7"
"SPE00155964","2023",,
"SPE00155329","1897","42.37","62.4"
"SPE00155329","1898","46.81","61.7"
"SPE00155329","1912","23.89","58.0"
"SPE00155329","1913","36.75",
"SPE00155329","1914",,
"SPE00155329","1915","39.55","58.2"
"SPE00155329","1916","27.52","58.7"
"SPE00155329","1917","39.11","57.8"
"SPE00155329","1918","33.13","58.7"
"SPE00155329","1919","29.01","58.7"
"SPE00155329","1920","50.13","59.9"
"SPE00155329","1921","34.69","59.8"
"SPE00155329","1922","21.24","58.3"
"SPE00155329","1923","24.86","58.5"
"SPE00155329","1924","22.70","59.2"
"SPE00155329","1925","30.31","57.8"
"SPE00155329","1926","31.64","59.8"
"SPE00155329","1927","22.44","59.8"
"SPE00155329","1928","20.89","60.0"
"SPE00155329","1929","17.61","59.2"
"SPE00155329","1930","41.75","60.1"
"SPE00155329","1931","32.07",
"SPE00155329","1932","61.72","58.6"
"SPE00155329","1933","35.79","59.4"
"SPE00155329","1934","30.69","59.8"
"SPE00155329","1935","23.91","58.9"
"SPE00155329","1936","35.87","59.1"
"SPE00155329","1937","19.87","60.6"
"SPE00155329","1938","34.93","59.4"
"SPE00155329","1939","37.09","58.7"
"SPE00155329","1940","22.68","58.5"
"SPE00155329","1941","30.61","58.3"
"SPE00155329","1942","41.35","58.9"
"SPE00155329","1943","39.87","60.4"
"SPE00155329","1944","34.22","58.5"
"SPE00155329","1945","23.24","59.9"
"SPE00155329","1946","31.42",
"SPE00155329","1947","17.93",
"SPE00155329","1948","42.99","60.2"
"SPE00155329","1949","23.91","60.8"
"SPE00155329","1950","18.59","59.8"
"SPE00155329","1951","37.57","58.6"
"SPE00155329","1952","20.07","59.7"
"SPE00155329","1953","28.94","59.1"
"SPE00155329","1954","16.70","58.4"
"SPE00155329","1955","31.09","59.8"
"SPE00155329","1956","34.47","57.2"
"SPE00155329","1957","33.71","58.1"
"SPE00155329","1958","24.63","59.1"
"SPE00155329","1959","41.57","59.1"
"SPE00155329","1960","35.70","58.1"
"SPE00155329","1961","22.92","59.8"
"SPE00155329","1962","34.78","58.2"
"SPE00155329","1963","46.83","57.4"
"SPE00155329","1964","25.82","59.0"
"SPE00155329","1965","44.13","57.6"
"SPE00155329","1966","20.88","58.8"
"SPE00156657","2008","22.99","61.5"
"SPE00156657","2009","16.44","62.7"
"SPE00156657","2010","16.06","60.6"
"SPE00156657","2011","13.28","62.9"
"SPE00156657","2012","12.42","62.1"
"SPE00156657","2013","19.51","61.0"
"SPE00156657","2014","19.57","63.0"
"SPE00156657","2015","10.95","62.3"
"SPE00156657","2016","12.58","62.3"
"SPE00156657","2017","10.01","62.5"
"SPE00156657","2018","19.52","62.7"
"SPE00156657","2020","21.78","62.6"
"SPE00156657","2021","16.75","61.6"
"SPE00156657","2022","13.59","64.3"
"SPE00156657","2023",,
"SPE00120170","1989","18.09","63.9"
"SPE00120170","1990","13.57","63.0"
"SPE00120170","1991","17.20","62.0"
"SPE00120170","1992","17.63","61.8"
"SPE00120170","1993",,
"SPE00120170","1994","14.31","63.2"
"SPE00120170","1995","9.69","64.1"
"SPE00120170","1996","35.89","61.2"
"SPE00120170","1997","29.03","63.0"
"SPE00120170","1998","11.71","62.5"
"SPE00120170","2001","23.26","63.2"
"SPE00120170","2002","16.32","62.8"
"SPE00120170","2003","20.30","63.0"
"SPE00120170","2004","14.60","62.4"
"SPE00120170","2005","11.18","62.7"
"SPE00120170","2006","18.23","63.6"
"SPE00120170","2007","14.35","62.5"
"SPE00120170","2008","25.32","62.5"
"SPE00120170","2009","26.11","63.9"
"SPE00120170","2010","36.96","62.5"
"SPE00120170","2011","14.79","64.0"
"SPE00120170","2012","21.88","63.1"
"SPE00120170","2013","29.79","61.7"
"SPE00120170","2014","17.78","63.5"
"SPE00120170","2015","10.95","64.7"
"SPE00120170","2016","18.14","64.1"
"SPE00120170","2017","14.94","65.7"
"SPE00120170","2018","28.68","62.2"
"SPE00120170","2019","17.92","64.2"
"SPE00120170","2020","15.43","65.1"
"SPE00120170","2021","13.39",
"SPE00120170","2022","15.18","66.3"
"SPE00120170","2023","10.48",
"SPE00156549","2008","42.71","52.2"
"SPE00156549","2009","27.85","54.2"
"SPE00156549","2010","43.59","51.3"
"SPE00156549","2011","37.13","54.8"
"SPE00156549","2012","33.18","54.2"
"SPE00156549","2013","27.31","52.7"
"SPE00156549","2014","37.35","54.0"
"SPE00156549","2015","31.23","55.3"
"SPE00156549","2016","34.02","54.2"
"SPE00156549","2017","20.68","55.2"
"SPE00156549","2018","51.01","54.1"
"SPE00156549","2020","40.30","55.0"
"SPE00156549","2021","32.47","53.8"
"SPE00156549","2022","25.21","57.2"
"SPE00156549","2023",,
"SPE00175681","2018","21.07","58.9"
"SPE00175681","2020","18.73","58.8"
"SPE00175681","2021","11.37","58.2"
"SPE00175681","2022","12.50","60.5"
"SPE00175681","2023",,
"SPE00120332","1941","9.93",
"SPE00120332","1942","13.59",
"SPE00120332","1943","16.21","63.3"
"SPE00120332","1944","11.09","62.1"
"SPE00120332","1945","3.61","63.7"
"SPE00120332","1946","17.61","62.6"
"SPE00120332","1947","12.25","63.6"
"SPE00120332","1948","20.02",
"SPE00120332","1949","18.05",
"SPE00120332","1950","9.54","63.9"
"SPE00120332","1951","19.15","62.9"
"SPE00120332","1952","10.27","64.0"
"SPE00120332","1953","12.17","63.4"
"SPE00120332","1954","13.52",
"SPE00120332","1955","8.10","65.0"
"SPE00120332","1956","9.67","61.2"
"SPE00120332","1957","11.30","62.6"
"SPE00120332","1958","9.11","63.4"
"SPE00120332","1959","18.63","62.9"
"SPE00120332","1960","13.02","63.6"
"SPE00120332","1961","6.72","64.4"
"SPE00120332","1962","12.76","63.5"
"SPE00120332","1963","7.46","63.6"
"SPE00120332","1964","7.17","64.6"
"SPE00120332","1965","11.82","63.7"
"SPE00120332","1966","4.46","64.6"
"SPE00120332","1967","9.93","64.2"
"SPE00120332","1968","13.06","64.5"
"SPE00120332","1969","16.97","62.9"
"SPE00120332","1970","4.87","63.2"
"SPE00120332","1971","13.50","62.5"
"SPE00120332","1972","22.70","62.2"
"SPE00120332","1973","12.04","62.3"
"SPE00120332","1974","17.03","62.6"
"SPE00120332","1975","13.11","62.7"
"SPE00120332","1976","14.50","62.7"
"SPE00120332","1977","14.59","63.8"
"SPE00120332","1978","6.33","63.9"
"SPE00120332","1979","6.53","64.6"
"SPE00120332","1980","16.60","63.5"
"SPE00120332","1981","8.12","64.4"
"SPE00120332","1982","10.16","64.6"
"SPE00120332","1983","7.08","64.7"
"SPE00120332","1984","6.46","63.4"
"SPE00120332","1985","12.81","64.6"
"SPE00120332","1986","13.48","64.3"
"SPE00120332","1987","14.21","64.6"
"SPE00120332","1988","11.15","64.5"
"SPE00120332","1989","21.54","64.8"
"SPE00120332","1990","11.52","64.7"
"SPE00120332","1991","14.91","63.2"
"SPE00120332","1992","13.80","63.5"
"SPE00120332","1993","11.39","62.9"
"SPE00120332","1994","6.51","65.7"
"SPE00120332","1995","4.54","65.8"
"SPE00120332","1996","12.89","64.2"
"SPE00120332","1997","15.23","65.3"
"SPE00120332","1998","7.68","65.0"
"SPE00120332","1999","6.67","65.0"
"SPE00120332","2000","7.91","65.0"
"SPE00120332","2001","13.18","65.8"
"SPE00120332","2002","10.06","65.0"
"SPE00120332","2003","11.20","65.8"
"SPE00120332","2004","14.07","65.4"
"SPE00120332","2005","7.16","64.4"
"SPE00120332","2006","10.07","66.2"
"SPE00120332","2007","12.71","64.9"
"SPE00120332","2008","12.46","65.0"
"SPE00120332","2009","16.20","65.7"
"SPE00120332","2010","16.78","64.0"
"SPE00120332","2011","8.09","65.6"
"SPE00120332","2012","11.53","65.6"
"SPE00120332","2013","7.56","65.2"
"SPE00120332","2014","7.01","66.9"
"SPE00120332","2015","10.99","66.9"
"SPE00120332","2016","16.32","66.8"
"SPE00120332","2017","7.87","66.4"
"SPE00120332","2018","14.29","66.2"
"SPE00120332","2019","18.81","66.0"
"SPE00120332","2020","13.52","66.2"
"SPE00120332","2021","13.44","66.6"
"SPE00120332","2022","16.51","67.7"
"SPE00120332","2023",,
"SPE00120296","1951","21.71","55.9"
"SPE00120296","1952","14.26","56.6"
"SPE00120296","1953","14.63","57.5"
"SPE00120296","1954","8.46","57.2"
"SPE00120296","1955","22.96","58.7"
"SPE00120296","1956","17.41","54.7"
"SPE00120296","1957","12.02","56.7"
"SPE00120296","1958","14.99","57.9"
"SPE00120296","1959","23.69","57.5"
"SPE00120296","1960","21.98","57.3"
"SPE00120296","1961","15.88","59.3"
"SPE00120296","1962","19.30","58.0"
"SPE00120296","1963","25.14","57.3"
"SPE00120296","1964","15.11",
"SPE00120296","1965","19.20","57.9"
"SPE00120296","1966","17.94","58.0"
"SPE00120296","1967","15.31","57.4"
"SPE00120296","1968","16.07","58.0"
"SPE00120296","1969","23.44","56.1"
"SPE00120296","1970","10.76","57.5"
"SPE00120296","1971","17.85","56.0"
"SPE00120296","1972","24.24","56.2"
"SPE00120296","1973","12.20","57.1"
